x,t,u
32.5,30.15075,1.3581
32.5,30.65327,1.32586
32.5,31.15578,0.99821
32.5,31.65829,0.8001
32.5,32.1608,0.71989
32.5,32.66332,0.61054
32.5,33.16583,0.17204
32.5,33.66834,0.11666
32.5,34.17085,-0.12593
32.5,34.67337,-0.32095
32.5,35.17588,-0.68156
32.5,35.67839,-0.76793
32.5,36.1809,-0.70097
32.5,36.68342,-0.99754
32.5,37.18593,-0.90328
33,0.50251,-1.58028
33,1.00503,-1.70395
33,1.50754,-1.49652
33,2.01005,-1.45083
33,2.51256,-1.21213
33,3.01508,-1.13243
33,3.51759,-1.07237
33,4.0201,-0.91716
33,4.52261,-0.75732
33,5.02513,-0.48065
33,5.52764,-0.4132
33,6.03015,-0.26945
33,6.53266,-0.11119
33,7.03518,0.05637
33,7.53769,0.36957
33,8.0402,0.16912
33,8.54271,0.57892
33,9.04523,0.51565
33,9.54774,0.6738
33,10.05025,0.85156
33,10.55276,0.84779
33,11.05528,1.11196
33,11.55779,1.35063
33,12.0603,1.45958
33,12.56281,1.88293
33,13.06533,1.75098
33,13.56784,1.97955
33,14.07035,2.03976
33,14.57286,2.38904
33,15.07538,2.11356
33,15.57789,2.40881
33,16.0804,2.55496
33,16.58291,2.61
33,17.08543,2.45847
33,17.58794,2.67528
33,18.09045,2.31085
33,18.59296,2.35767
33,19.09548,2.34609
33,19.59799,2.43534
33,20.1005,2.0898
33,20.60302,2.47603
33,21.10553,2.4805
33,21.60804,2.23605
33,22.11055,2.40314
33,22.61307,2.26385
33,23.11558,2.00353
33,23.61809,1.98885
33,24.1206,1.957
33,24.62312,2.01017
33,25.12563,2.02925
33,25.62814,1.92485
33,26.13065,1.67703
33,26.63317,1.69861
33,27.13568,1.51627
33,27.63819,1.72314
33,28.1407,1.35751
33,28.64322,1.29217
33,29.14573,1.14348
33,29.64824,0.88682
33,30.15075,0.89083
33,30.65327,0.84675
33,31.15578,0.52452
33,31.65829,0.1119
33,32.1608,0.06944
33,32.66332,-0.26253
33,33.16583,-0.44423
33,33.66834,-0.6168
33,34.17085,-1.13381
33,34.67337,-1.32546
33,35.17588,-1.51843
33,35.67839,-1.88062
33,36.1809,-1.74065
33,36.68342,-1.87562
33,37.18593,-1.97078
33.5,0.50251,-1.55581
33.5,1.00503,-1.27555
33.5,1.50754,-1.04574
33.5,2.01005,-0.97042
33.5,2.51256,-1.07169
33.5,3.01508,-0.83025
33.5,3.51759,-0.59304
33.5,4.0201,-0.36571
33.5,4.52261,-0.19768
33.5,5.02513,-0.25093
33.5,5.52764,-0.01637
33.5,6.03015,-0.23821
33.5,6.53266,0.13075
33.5,7.03518,0.38521
33.5,7.53769,0.26976
33.5,8.0402,0.5685
33.5,8.54271,0.67482
33.5,9.04523,0.68964
33.5,9.54774,0.95284
33.5,10.05025,0.81573
33.5,10.55276,0.96292
33.5,11.05528,1.34852
33.5,11.55779,1.3489
33.5,12.0603,1.28412
33.5,12.56281,1.60906
33.5,13.06533,2.15163
33.5,13.56784,1.55172
33.5,14.07035,2.15658
33.5,14.57286,1.98984
33.5,15.07538,2.19004
33.5,15.57789,2.27058
33.5,16.0804,2.00051
33.5,16.58291,1.98485
33.5,17.08543,2.08217
33.5,17.58794,2.18437
33.5,18.09045,1.96192
33.5,18.59296,2.26706
33.5,19.09548,2.24195
33.5,19.59799,2.18093
33.5,20.1005,2.1445
33.5,20.60302,1.90283
33.5,21.10553,2.00011
33.5,21.60804,2.00308
33.5,22.11055,2.04976
33.5,22.61307,1.90291
33.5,23.11558,2.04434
33.5,23.61809,1.82897
33.5,24.1206,1.67074
33.5,24.62312,1.6369
33.5,25.12563,1.70004
33.5,25.62814,1.22718
33.5,26.13065,1.22355
33.5,26.63317,1.11083
33.5,27.13568,0.94657
33.5,27.63819,0.78032
33.5,28.1407,0.85645
33.5,28.64322,0.57096
33.5,29.14573,0.5646
33.5,29.64824,0.25819
33.5,30.15075,-0.02304
33.5,30.65327,0.12492
33.5,31.15578,0.00604
33.5,31.65829,-0.42335
33.5,32.1608,-0.61427
33.5,32.66332,-0.69391
33.5,33.16583,-1.11161
33.5,33.66834,-1.27092
33.5,34.17085,-1.56461
33.5,34.67337,-1.68497
33.5,35.17588,-1.98359
33.5,35.67839,-2.1011
33.5,36.1809,-2.13053
33.5,36.68342,-2.42976
33.5,37.18593,-2.37029
34,0.50251,-0.72405
34,1.00503,-0.63545
34,1.50754,-0.68294
34,2.01005,-0.77921
34,2.51256,-0.39332
34,3.01508,-0.45115
34,3.51759,-0.52705
34,4.0201,-0.19278
34,4.52261,-0.06716
34,5.02513,0.01568
34,5.52764,-0.06381
34,6.03015,-0.01466
34,6.53266,-0.04698
34,7.03518,0.40834
34,7.53769,0.30185
34,8.0402,0.55614
34,8.54271,0.38084
34,9.04523,0.72336
34,9.54774,0.32423
34,10.05025,0.67875
34,10.55276,0.63765
34,11.05528,0.7622
34,11.55779,0.76343
34,12.0603,0.95427
34,12.56281,1.3928
34,13.06533,1.13885
34,13.56784,1.42809
34,14.07035,1.065
34,14.57286,1.69153
34,15.07538,1.37351
34,15.57789,1.50297
34,16.0804,1.54263
34,16.58291,1.28728
34,17.08543,1.4109
34,17.58794,1.30393
34,18.09045,1.23509
34,18.59296,1.10569
34,19.09548,1.28523
34,19.59799,1.38217
34,20.1005,1.38458
34,20.60302,1.26165
34,21.10553,1.2517
34,21.60804,1.19442
34,22.11055,1.0005
34,22.61307,0.8309
34,23.11558,0.89246
34,23.61809,0.6719
34,24.1206,0.91178
34,24.62312,1.04071
34,25.12563,0.7353
34,25.62814,0.44839
34,26.13065,0.37131
34,26.63317,0.40293
34,27.13568,0.03802
34,27.63819,0.0068
34,28.1407,-0.43964
34,28.64322,-0.43421
34,29.14573,-0.50079
34,29.64824,-0.48176
34,30.15075,-0.8207
34,30.65327,-0.78578
34,31.15578,-1.00239
34,31.65829,-0.93655
34,32.1608,-1.49797
34,32.66332,-1.78787
34,33.16583,-1.99957
34,33.66834,-1.83034
34,34.17085,-1.77431
34,34.67337,-1.99928
34,35.17588,-2.00119
34,35.67839,-2.13772
34,36.1809,-2.11895
34,36.68342,-2.36188
34,37.18593,-1.89148
34.5,0.50251,-0.45724
34.5,1.00503,-0.6516
34.5,1.50754,-0.68547
34.5,2.01005,-0.28996
34.5,2.51256,-0.31865
34.5,3.01508,-0.28372
34.5,3.51759,0.00652
34.5,4.0201,-0.20964
34.5,4.52261,-0.19519
34.5,5.02513,0.06761
34.5,5.52764,0.09735
34.5,6.03015,-0.11752
34.5,6.53266,0.20329
34.5,7.03518,0.39772
34.5,7.53769,0.11902
34.5,8.0402,0.11239
34.5,8.54271,0.12443
34.5,9.04523,0.36506
34.5,9.54774,0.39508
34.5,10.05025,0.14713
34.5,10.55276,0.47289
34.5,11.05528,0.50867
34.5,11.55779,0.38735
34.5,12.0603,0.05525
34.5,12.56281,0.45395
34.5,13.06533,0.11054
34.5,13.56784,0.40539
34.5,14.07035,0.40829
34.5,14.57286,0.36084
34.5,15.07538,-0.16559
34.5,15.57789,0.04987
34.5,16.0804,0.21286
34.5,16.58291,0.07024
34.5,17.08543,-0.14995
34.5,17.58794,-0.02117
34.5,18.09045,0.0239
34.5,18.59296,-0.21768
34.5,19.09548,0.23728
34.5,19.59799,0.10719
34.5,20.1005,0.00635
34.5,20.60302,-0.12892
34.5,21.10553,-0.09277
34.5,21.60804,-0.16731
34.5,22.11055,-0.2497
34.5,22.61307,-0.14047
34.5,23.11558,-0.06538
34.5,23.61809,-0.30376
34.5,24.1206,-0.40493
34.5,24.62312,-0.40292
34.5,25.12563,-0.40516
34.5,25.62814,-0.67092
34.5,26.13065,-0.87894
34.5,26.63317,-0.65731
34.5,27.13568,-1.06482
34.5,27.63819,-0.90206
34.5,28.1407,-1.08107
34.5,28.64322,-1.28151
34.5,29.14573,-1.06183
34.5,29.64824,-1.20252
34.5,30.15075,-1.34502
34.5,30.65327,-1.44613
34.5,31.15578,-1.52029
34.5,31.65829,-1.79209
34.5,32.1608,-1.80165
34.5,32.66332,-2.00442
34.5,33.16583,-1.78492
34.5,33.66834,-1.6559
34.5,34.17085,-1.90938
34.5,34.67337,-1.81501
34.5,35.17588,-1.89664
34.5,35.67839,-1.85954
34.5,36.1809,-1.81383
34.5,36.68342,-1.94391
34.5,37.18593,-1.57672
35,0.50251,-0.22097
35,1.00503,-0.07266
35,1.50754,-0.14382
35,2.01005,-0.27202
35,2.51256,-0.18221
35,3.01508,-0.33074
35,3.51759,0.0143
35,4.0201,-0.05276
35,4.52261,-0.15892
35,5.02513,-0.24075
35,5.52764,-0.10206
35,6.03015,-0.16539
35,6.53266,0.00747
35,7.03518,-0.15399
35,7.53769,0.26151
35,8.0402,0.10543
35,8.54271,-0.09678
35,9.04523,-0.27343
35,9.54774,-0.12156
35,10.05025,-0.41692
35,10.55276,-0.0638
35,11.05528,-0.16963
35,11.55779,-0.16317
35,12.0603,-0.53044
35,12.56281,-0.45138
35,13.06533,-0.48487
35,13.56784,-0.84452
35,14.07035,-0.99309
35,14.57286,-0.80906
35,15.07538,-1.05698
35,15.57789,-1.0886
35,16.0804,-1.21231
35,16.58291,-1.40933
35,17.08543,-1.11726
35,17.58794,-1.55879
35,18.09045,-1.15662
35,18.59296,-1.33223
35,19.09548,-1.31843
35,19.59799,-1.36204
35,20.1005,-1.21533
35,20.60302,-1.23008
35,21.10553,-1.06896
35,21.60804,-1.31885
35,22.11055,-1.33026
35,22.61307,-1.37093
35,23.11558,-1.33201
35,23.61809,-1.43555
35,24.1206,-1.25129
35,24.62312,-1.25917
35,25.12563,-1.74533
35,25.62814,-1.70041
35,26.13065,-1.70482
35,26.63317,-1.51683
35,27.13568,-1.76519
35,27.63819,-1.60399
35,28.1407,-1.52371
35,28.64322,-1.6317
35,29.14573,-1.89978
35,29.64824,-1.9376
35,30.15075,-2.14794
35,30.65327,-1.72478
35,31.15578,-1.95939
35,31.65829,-1.77297
35,32.1608,-1.72677
35,32.66332,-1.90297
35,33.16583,-1.55114
35,33.66834,-1.75927
35,34.17085,-1.62685
35,34.67337,-1.62641
35,35.17588,-1.37854
35,35.67839,-1.40166
35,36.1809,-0.94409
35,36.68342,-1.29762
35,37.18593,-1.16211
35.5,0.50251,-0.00605
35.5,1.00503,0.13347
35.5,1.50754,-0.00134
35.5,2.01005,-0.21243
35.5,2.51256,0.00227
35.5,3.01508,0.02538
35.5,3.51759,-0.21733
35.5,4.0201,-0.19575
35.5,4.52261,-0.15542
35.5,5.02513,-0.04633
35.5,5.52764,-0.14754
35.5,6.03015,-0.4266
35.5,6.53266,-0.25131
35.5,7.03518,-0.02734
35.5,7.53769,-0.13576
35.5,8.0402,-0.18182
35.5,8.54271,-0.33732
35.5,9.04523,-0.10643
35.5,9.54774,-0.49595
35.5,10.05025,-0.61949
35.5,10.55276,-0.77097
35.5,11.05528,-0.89726
35.5,11.55779,-0.88933
35.5,12.0603,-1.44235
35.5,12.56281,-1.49078
35.5,13.06533,-1.30843
35.5,13.56784,-1.76152
35.5,14.07035,-1.94957
35.5,14.57286,-1.93733
35.5,15.07538,-2.10991
35.5,15.57789,-2.0391
35.5,16.0804,-2.29056
35.5,16.58291,-1.9571
35.5,17.08543,-2.35627
35.5,17.58794,-2.1973
35.5,18.09045,-2.17777
35.5,18.59296,-2.14561
35.5,19.09548,-2.17695
35.5,19.59799,-2.1567
35.5,20.1005,-2.15122
35.5,20.60302,-1.95009
35.5,21.10553,-2.12995
35.5,21.60804,-1.96906
35.5,22.11055,-2.18715
35.5,22.61307,-2.07786
35.5,23.11558,-2.08631
35.5,23.61809,-1.92527
35.5,24.1206,-2.1334
35.5,24.62312,-2.14052
35.5,25.12563,-2.05991
35.5,25.62814,-2.03201
35.5,26.13065,-2.30222
35.5,26.63317,-2.11847
35.5,27.13568,-1.83281
35.5,27.63819,-1.99508
35.5,28.1407,-1.9661
35.5,28.64322,-1.82412
35.5,29.14573,-1.79135
35.5,29.64824,-1.58685
35.5,30.15075,-1.68961
35.5,30.65327,-1.78135
35.5,31.15578,-1.65378
35.5,31.65829,-1.48811
35.5,32.1608,-1.38572
35.5,32.66332,-1.55195
35.5,33.16583,-1.24228
35.5,33.66834,-0.98823
35.5,34.17085,-1.14024
35.5,34.67337,-1.00323
35.5,35.17588,-1.0243
35.5,35.67839,-0.95016
35.5,36.1809,-0.73139
35.5,36.68342,-0.57587
35.5,37.18593,-0.6964
36,0.50251,0.43678
36,1.00503,0.35519
36,1.50754,0.13176
36,2.01005,0.23334
36,2.51256,0.0726
36,3.01508,0.06064
36,3.51759,0.15276
36,4.0201,0.29725
36,4.52261,-0.26397
36,5.02513,-0.1622
36,5.52764,-0.00543
36,6.03015,-0.24497
36,6.53266,-0.32407
36,7.03518,-0.09997
36,7.53769,-0.40246
36,8.0402,-0.36512
36,8.54271,-0.60298
36,9.04523,-0.875
36,9.54774,-0.8508
36,10.05025,-0.82317
36,10.55276,-1.04087
36,11.05528,-1.34173
36,11.55779,-1.13188
36,12.0603,-1.57958
36,12.56281,-1.91181
36,13.06533,-1.77037
36,13.56784,-1.97249
36,14.07035,-2.29773
36,14.57286,-2.23067
36,15.07538,-2.28319
36,15.57789,-2.37535
36,16.0804,-2.44906
36,16.58291,-2.72047
36,17.08543,-2.52801
36,17.58794,-2.48734
36,18.09045,-2.55016
36,18.59296,-2.50668
36,19.09548,-2.34799
36,19.59799,-2.49347
36,20.1005,-2.63683
36,20.60302,-2.47102
36,21.10553,-2.43649
36,21.60804,-2.36182
36,22.11055,-2.48041
36,22.61307,-2.32841
36,23.11558,-2.37523
36,23.61809,-2.11822
36,24.1206,-2.21506
36,24.62312,-2.07642
36,25.12563,-2.0717
36,25.62814,-2.23845
36,26.13065,-2.02127
36,26.63317,-1.73648
36,27.13568,-2.12485
36,27.63819,-1.71746
36,28.1407,-1.76834
36,28.64322,-1.91847
36,29.14573,-1.56391
36,29.64824,-1.4297
36,30.15075,-1.49398
36,30.65327,-1.35949
36,31.15578,-1.06448
36,31.65829,-1.29866
36,32.1608,-0.86768
36,32.66332,-0.78579
36,33.16583,-1.07528
36,33.66834,-0.76168
36,34.17085,-0.6507
36,34.67337,-0.36852
36,35.17588,-0.27779
36,35.67839,-0.13819
36,36.1809,-0.48875
36,36.68342,-0.0317
36,37.18593,-0.11482
36.5,0.50251,0.34836
36.5,1.00503,0.68382
36.5,1.50754,0.26824
36.5,2.01005,0.44031
36.5,2.51256,0.17734
36.5,3.01508,0.15388
36.5,3.51759,0.16981
36.5,4.0201,0.01109
36.5,4.52261,-0.22648
36.5,5.02513,-0.05719
36.5,5.52764,-0.32517
36.5,6.03015,-0.16762
36.5,6.53266,-0.48744
36.5,7.03518,-0.37999
36.5,7.53769,-0.43734
36.5,8.0402,-0.30969
36.5,8.54271,-0.9513
36.5,9.04523,-0.76265
36.5,9.54774,-1.10554
36.5,10.05025,-1.0111
36.5,10.55276,-1.2437
36.5,11.05528,-1.28478
36.5,11.55779,-1.36082
36.5,12.0603,-1.75886
36.5,12.56281,-1.86396
36.5,13.06533,-1.87024
36.5,13.56784,-2.17166
36.5,14.07035,-2.12636
36.5,14.57286,-2.12325
36.5,15.07538,-2.41693
36.5,15.57789,-2.49427
36.5,16.0804,-2.26735
36.5,16.58291,-2.1674
36.5,17.08543,-2.48019
36.5,17.58794,-2.19635
36.5,18.09045,-2.29777
36.5,18.59296,-2.25591
36.5,19.09548,-2.07648
36.5,19.59799,-2.18019
36.5,20.1005,-2.29675
36.5,20.60302,-2.16219
36.5,21.10553,-2.16952
36.5,21.60804,-2.1503
36.5,22.11055,-1.92311
36.5,22.61307,-2.13878
36.5,23.11558,-2.12028
36.5,23.61809,-1.93702
36.5,24.1206,-1.83799
36.5,24.62312,-1.89177
36.5,25.12563,-1.98499
36.5,25.62814,-1.74311
36.5,26.13065,-1.36472
36.5,26.63317,-1.54828
36.5,27.13568,-1.77838
36.5,27.63819,-1.6065
36.5,28.1407,-1.3861
36.5,28.64322,-1.24368
36.5,29.14573,-1.32706
36.5,29.64824,-0.85204
36.5,30.15075,-0.98251
36.5,30.65327,-0.91725
36.5,31.15578,-0.69557
36.5,31.65829,-0.7329
36.5,32.1608,-0.92935
36.5,32.66332,-0.60949
36.5,33.16583,-0.53315
36.5,33.66834,-0.38118
36.5,34.17085,-0.20969
36.5,34.67337,-0.02485
36.5,35.17588,-0.12521
36.5,35.67839,-0.03812
36.5,36.1809,0.12395
36.5,36.68342,0.26051
36.5,37.18593,0.28225
37,0.50251,1.08187
37,1.00503,1.02363
37,1.50754,0.70086
37,2.01005,0.78312
37,2.51256,0.56308
37,3.01508,0.43062
37,3.51759,0.54957
37,4.0201,0.16207
37,4.52261,0.00451
37,5.02513,0.21236
37,5.52764,-0.08608
37,6.03015,-0.02388
37,6.53266,-0.21478
37,7.03518,-0.604
37,7.53769,-0.42955
37,8.0402,-0.48913
37,8.54271,-0.69571
37,9.04523,-0.71982
37,9.54774,-0.76754
37,10.05025,-0.85988
37,10.55276,-1.08533
37,11.05528,-1.44
37,11.55779,-1.43577
37,12.0603,-1.66524
37,12.56281,-1.72986
37,13.06533,-1.80998
37,13.56784,-1.80807
37,14.07035,-1.80428
37,14.57286,-1.56651
37,15.07538,-1.81574
37,15.57789,-1.59778
37,16.0804,-1.82567
37,16.58291,-1.70128
37,17.08543,-1.83466
37,17.58794,-1.76333
37,18.09045,-1.84852
37,18.59296,-1.64181
37,19.09548,-1.82673
37,19.59799,-1.747
37,20.1005,-1.66184
37,20.60302,-1.61639
37,21.10553,-1.5856
37,21.60804,-1.69937
37,22.11055,-1.79402
37,22.61307,-1.88635
37,23.11558,-1.66645
37,23.61809,-1.59464
37,24.1206,-1.55464
37,24.62312,-1.52471
37,25.12563,-1.29303
37,25.62814,-1.33297
37,26.13065,-1.25011
37,26.63317,-1.26997
37,27.13568,-0.87037
37,27.63819,-1.05422
37,28.1407,-1.25798
37,28.64322,-0.9644
37,29.14573,-0.95665
37,29.64824,-0.88179
37,30.15075,-0.54207
37,30.65327,-0.19259
37,31.15578,-0.58787
37,31.65829,-0.38669
37,32.1608,-0.34
37,32.66332,-0.4286
37,33.16583,0.11998
37,33.66834,-0.06391
37,34.17085,0.26761
37,34.67337,0.43853
37,35.17588,0.33267
37,35.67839,0.28567
37,36.1809,0.12038
37,36.68342,0.63198
37,37.18593,0.8601
37.5,0.50251,1.43052
37.5,1.00503,1.40247
37.5,1.50754,1.13501
37.5,2.01005,0.95609
37.5,2.51256,1.10161
37.5,3.01508,0.77632
37.5,3.51759,0.62014
37.5,4.0201,0.50619
37.5,4.52261,0.38088
37.5,5.02513,0.02499
37.5,5.52764,0.1037
37.5,6.03015,0.24549
37.5,6.53266,0.00763
37.5,7.03518,-0.28829
37.5,7.53769,-0.29764
37.5,8.0402,-0.26558
37.5,8.54271,-0.50489
37.5,9.04523,-0.32584
37.5,9.54774,-0.73319
37.5,10.05025,-0.85807
37.5,10.55276,-1.14603
37.5,11.05528,-1.32627
37.5,11.55779,-1.04828
37.5,12.0603,-1.3138
37.5,12.56281,-1.41728
37.5,13.06533,-1.2705
37.5,13.56784,-1.4446
37.5,14.07035,-1.26384
37.5,14.57286,-1.31289
37.5,15.07538,-1.40865
37.5,15.57789,-1.26337
37.5,16.0804,-1.47219
37.5,16.58291,-1.18738
37.5,17.08543,-1.29419
37.5,17.58794,-1.21019
37.5,18.09045,-1.02147
37.5,18.59296,-1.17082
37.5,19.09548,-1.25198
37.5,19.59799,-1.01878
37.5,20.1005,-1.14831
37.5,20.60302,-0.96788
37.5,21.10553,-1.21952
37.5,21.60804,-1.14362
37.5,22.11055,-1.21802
37.5,22.61307,-1.24173
37.5,23.11558,-1.01353
37.5,23.61809,-1.08881
37.5,24.1206,-1.06802
37.5,24.62312,-0.90732
37.5,25.12563,-1.02288
37.5,25.62814,-0.83895
37.5,26.13065,-0.84353
37.5,26.63317,-0.4636
37.5,27.13568,-0.76318
37.5,27.63819,-0.76786
37.5,28.1407,-0.58946
37.5,28.64322,-0.42165
37.5,29.14573,-0.48743
37.5,29.64824,-0.36697
37.5,30.15075,-0.38581
37.5,30.65327,-0.2463
37.5,31.15578,-0.00155
37.5,31.65829,0.15892
37.5,32.1608,0.1811
37.5,32.66332,0.34853
37.5,33.16583,0.29943
37.5,33.66834,0.49083
37.5,34.17085,0.55118
37.5,34.67337,0.58464
37.5,35.17588,0.34445
37.5,35.67839,0.73372
37.5,36.1809,0.95228
37.5,36.68342,0.77447
37.5,37.18593,1.16767
38,0.50251,2.11688
38,1.00503,2.05945
38,1.50754,1.9335
38,2.01005,1.24631
38,2.51256,1.49695
38,3.01508,1.23831
38,3.51759,1.20598
38,4.0201,1.02369
38,4.52261,0.66369
38,5.02513,0.46353
38,5.52764,0.3229
38,6.03015,0.34607
38,6.53266,0.06649
38,7.03518,-0.06296
38,7.53769,-0.1394
38,8.0402,-0.13136
38,8.54271,-0.39998
38,9.04523,-0.2604
38,9.54774,-0.61429
38,10.05025,-0.42113
38,10.55276,-0.83338
38,11.05528,-0.79763
38,11.55779,-0.81647
38,12.0603,-1.00339
38,12.56281,-0.99621
38,13.06533,-0.8694
38,13.56784,-0.9573
38,14.07035,-0.95085
38,14.57286,-0.90305
38,15.07538,-0.79098
38,15.57789,-0.89863
38,16.0804,-0.53028
38,16.58291,-0.98568
38,17.08543,-0.70333
38,17.58794,-0.71126
38,18.09045,-0.72562
38,18.59296,-0.85687
38,19.09548,-0.5749
38,19.59799,-0.8796
38,20.1005,-0.57712
38,20.60302,-0.65696
38,21.10553,-0.71051
38,21.60804,-0.80359
38,22.11055,-0.71845
38,22.61307,-0.92676
38,23.11558,-0.50775
38,23.61809,-0.55204
38,24.1206,-0.47604
38,24.62312,-0.67853
38,25.12563,-0.56197
38,25.62814,-0.36128
38,26.13065,-0.36679
38,26.63317,-0.2017
38,27.13568,-0.24198
38,27.63819,-0.19895
38,28.1407,-0.16765
38,28.64322,0.06548
38,29.14573,-0.12568
38,29.64824,-0.08088
38,30.15075,0.07881
38,30.65327,0.14554
38,31.15578,0.19444
38,31.65829,0.42691
38,32.1608,0.44372
38,32.66332,0.40965
38,33.16583,0.86049
38,33.66834,0.58321
38,34.17085,0.8348
38,34.67337,0.73505
38,35.17588,0.87268
38,35.67839,0.99144
38,36.1809,1.37858
38,36.68342,1.218
38,37.18593,1.28995
38.5,0.50251,2.19826
38.5,1.00503,2.32014
38.5,1.50754,2.02367
38.5,2.01005,1.92925
38.5,2.51256,1.92717
38.5,3.01508,1.64196
38.5,3.51759,1.74651
38.5,4.0201,1.55136
38.5,4.52261,1.23771
38.5,5.02513,1.06207
38.5,5.52764,0.87154
38.5,6.03015,0.78873
38.5,6.53266,0.66263
38.5,7.03518,0.4241
38.5,7.53769,0.16637
38.5,8.0402,0.23111
38.5,8.54271,0.09944
38.5,9.04523,-0.12868
38.5,9.54774,-0.14787
38.5,10.05025,-0.34319
38.5,10.55276,-0.22935
38.5,11.05528,-0.3531
38.5,11.55779,-0.39577
38.5,12.0603,-0.35137
38.5,12.56281,-0.16418
38.5,13.06533,-0.45258
38.5,13.56784,-0.36258
38.5,14.07035,-0.27108
38.5,14.57286,-0.40232
38.5,15.07538,-0.23785
38.5,15.57789,-0.16044
38.5,16.0804,-0.30279
38.5,16.58291,0.10309
38.5,17.08543,-0.50134
38.5,17.58794,-0.35569
38.5,18.09045,-0.39951
38.5,18.59296,-0.08014
38.5,19.09548,-0.19579
38.5,19.59799,-0.33529
38.5,20.1005,-0.12755
38.5,20.60302,-0.27866
38.5,21.10553,0.11395
38.5,21.60804,-0.31407
38.5,22.11055,-0.09964
38.5,22.61307,-0.38328
38.5,23.11558,-0.17007
38.5,23.61809,-0.29703
38.5,24.1206,-0.4012
38.5,24.62312,-0.48724
38.5,25.12563,-0.22776
38.5,25.62814,-0.03116
38.5,26.13065,-0.12966
38.5,26.63317,-0.29328
38.5,27.13568,0.12802
38.5,27.63819,0.03641
38.5,28.1407,0.13092
38.5,28.64322,0.13542
38.5,29.14573,0.47264
38.5,29.64824,0.21088
38.5,30.15075,0.1397
38.5,30.65327,0.46082
38.5,31.15578,0.08901
38.5,31.65829,0.49947
38.5,32.1608,0.48937
38.5,32.66332,0.80023
38.5,33.16583,0.72336
38.5,33.66834,0.71077
38.5,34.17085,0.93331
38.5,34.67337,0.84314
38.5,35.17588,1.38128
38.5,35.67839,1.21249
38.5,36.1809,1.44991
38.5,36.68342,1.37935
38.5,37.18593,1.62146
39,0.50251,2.43984
39,1.00503,2.71341
39,1.50754,2.21644
39,2.01005,2.29129
39,2.51256,2.18252
39,3.01508,1.96729
39,3.51759,1.98335
39,4.0201,1.97179
39,4.52261,1.60545
39,5.02513,1.5468
39,5.52764,1.45354
39,6.03015,1.3111
39,6.53266,1.0139
39,7.03518,0.60909
39,7.53769,0.73344
39,8.0402,0.93952
39,8.54271,0.40465
39,9.04523,0.27225
39,9.54774,0.33679
39,10.05025,0.21741
39,10.55276,0.04528
39,11.05528,0.07442
39,11.55779,0.00915
39,12.0603,0.05376
39,12.56281,0.05057
39,13.06533,-0.15528
39,13.56784,0.09734
39,14.07035,-0.0082
39,14.57286,-0.04231
39,15.07538,0.20978
39,15.57789,0.0871
39,16.0804,0.06217
39,16.58291,0.09183
39,17.08543,0.21146
39,17.58794,0.17231
39,18.09045,0.24247
39,18.59296,-0.09822
39,19.09548,0.29735
39,19.59799,0.12354
39,20.1005,0.19794
39,20.60302,0.2975
39,21.10553,0.27743
39,21.60804,-0.1116
39,22.11055,0.19541
39,22.61307,0.07803
39,23.11558,0.16855
39,23.61809,-0.19583
39,24.1206,-0.12286
39,24.62312,0.04384
39,25.12563,-0.11076
39,25.62814,-0.03414
39,26.13065,0.22157
39,26.63317,0.34988
39,27.13568,0.0438
39,27.63819,0.22555
39,28.1407,0.15114
39,28.64322,0.29196
39,29.14573,0.27794
39,29.64824,0.084
39,30.15075,0.47817
39,30.65327,0.24368
39,31.15578,0.24614
39,31.65829,0.65363
39,32.1608,0.52072
39,32.66332,0.76283
39,33.16583,0.81218
39,33.66834,0.70572
39,34.17085,0.7254
39,34.67337,1.29565
39,35.17588,1.275
39,35.67839,1.51152
39,36.1809,1.42682
39,36.68342,1.76118
39,37.18593,1.96298
39.5,0.50251,1.96765
39.5,1.00503,2.11191
39.5,1.50754,2.26365
39.5,2.01005,2.3049
39.5,2.51256,1.96722
39.5,3.01508,2.18015
39.5,3.51759,2.29667
39.5,4.0201,2.22177
39.5,4.52261,2.11924
39.5,5.02513,1.93015
39.5,5.52764,1.57049
39.5,6.03015,1.73061
39.5,6.53266,1.60656
39.5,7.03518,1.31705
39.5,7.53769,1.35202
39.5,8.0402,1.20697
39.5,8.54271,0.97311
39.5,9.04523,0.9123
39.5,9.54774,0.93566
39.5,10.05025,0.76741
39.5,10.55276,0.52094
39.5,11.05528,0.79462
39.5,11.55779,0.69034
39.5,12.0603,0.38834
39.5,12.56281,0.3823
39.5,13.06533,0.38675
39.5,13.56784,0.5548
39.5,14.07035,0.57708
39.5,14.57286,0.579
39.5,15.07538,0.61147
39.5,15.57789,0.35605
39.5,16.0804,0.46764
39.5,16.58291,0.29462
39.5,17.08543,0.67331
39.5,17.58794,0.69841
39.5,18.09045,0.70488
39.5,18.59296,0.49224
39.5,19.09548,0.57642
39.5,19.59799,0.56271
39.5,20.1005,0.6903
39.5,20.60302,0.19529
39.5,21.10553,0.52183
39.5,21.60804,0.33936
39.5,22.11055,0.30041
39.5,22.61307,0.39619
39.5,23.11558,0.33302
39.5,23.61809,0.12552
39.5,24.1206,0.2811
39.5,24.62312,0.23896
39.5,25.12563,0.38661
39.5,25.62814,0.18076
39.5,26.13065,0.2431
39.5,26.63317,-0.06866
39.5,27.13568,0.07215
