x,t,u
16.5,33.16583,-2.31871
16.5,33.66834,-2.32192
16.5,34.17085,-2.3669
16.5,34.67337,-2.19696
16.5,35.17588,-2.18242
16.5,35.67839,-1.99865
16.5,36.1809,-1.94907
16.5,36.68342,-1.89087
16.5,37.18593,-1.9122
17,0.50251,1.51826
17,1.00503,1.46041
17,1.50754,1.38411
17,2.01005,1.3569
17,2.51256,1.42593
17,3.01508,1.3125
17,3.51759,1.3452
17,4.0201,1.37499
17,4.52261,1.41468
17,5.02513,1.37883
17,5.52764,1.30954
17,6.03015,1.13251
17,6.53266,1.18053
17,7.03518,1.19244
17,7.53769,1.35692
17,8.0402,1.22825
17,8.54271,1.34999
17,9.04523,1.39626
17,9.54774,1.40687
17,10.05025,1.58663
17,10.55276,1.67826
17,11.05528,1.6436
17,11.55779,1.86098
17,12.0603,1.64124
17,12.56281,1.6844
17,13.06533,1.64876
17,13.56784,1.2555
17,14.07035,0.99112
17,14.57286,0.38356
17,15.07538,-0.1362
17,15.57789,-0.93899
17,16.0804,-1.46306
17,16.58291,-2.02822
17,17.08543,-2.31528
17,17.58794,-2.52245
17,18.09045,-2.61518
17,18.59296,-2.49961
17,19.09548,-2.54529
17,19.59799,-2.35077
17,20.1005,-2.19011
17,20.60302,-2.21003
17,21.10553,-2.21741
17,21.60804,-2.20992
17,22.11055,-2.16772
17,22.61307,-2.0941
17,23.11558,-2.17796
17,23.61809,-2.18952
17,24.1206,-2.27443
17,24.62312,-2.39
17,25.12563,-2.43045
17,25.62814,-2.38305
17,26.13065,-2.43893
17,26.63317,-2.5612
17,27.13568,-2.46154
17,27.63819,-2.46313
17,28.1407,-2.3906
17,28.64322,-2.38129
17,29.14573,-2.44928
17,29.64824,-2.4483
17,30.15075,-2.25433
17,30.65327,-2.11796
17,31.15578,-2.25168
17,31.65829,-2.16129
17,32.1608,-2.16478
17,32.66332,-1.95696
17,33.16583,-2.13189
17,33.66834,-2.06511
17,34.17085,-1.82063
17,34.67337,-1.78572
17,35.17588,-1.74761
17,35.67839,-1.67238
17,36.1809,-1.55517
17,36.68342,-1.56265
17,37.18593,-1.55586
17.5,0.50251,1.80542
17.5,1.00503,1.86671
17.5,1.50754,1.71966
17.5,2.01005,1.62082
17.5,2.51256,1.69164
17.5,3.01508,1.69865
17.5,3.51759,1.74268
17.5,4.0201,1.66238
17.5,4.52261,1.60301
17.5,5.02513,1.68358
17.5,5.52764,1.70701
17.5,6.03015,1.66374
17.5,6.53266,1.67498
17.5,7.03518,1.71136
17.5,7.53769,1.71015
17.5,8.0402,1.75941
17.5,8.54271,1.70712
17.5,9.04523,1.73698
17.5,9.54774,1.79715
17.5,10.05025,1.9286
17.5,10.55276,1.91405
17.5,11.05528,1.94278
17.5,11.55779,1.78163
17.5,12.0603,1.56682
17.5,12.56281,1.48328
17.5,13.06533,1.0635
17.5,13.56784,0.70236
17.5,14.07035,0.10538
17.5,14.57286,-0.40916
17.5,15.07538,-1.21169
17.5,15.57789,-1.71832
17.5,16.0804,-2.17478
17.5,16.58291,-2.56097
17.5,17.08543,-2.65616
17.5,17.58794,-2.73148
17.5,18.09045,-2.63893
17.5,18.59296,-2.3839
17.5,19.09548,-2.18674
17.5,19.59799,-2.05609
17.5,20.1005,-1.95887
17.5,20.60302,-1.83702
17.5,21.10553,-1.88384
17.5,21.60804,-1.84619
17.5,22.11055,-1.79525
17.5,22.61307,-1.86228
17.5,23.11558,-1.97314
17.5,23.61809,-1.94678
17.5,24.1206,-2.19954
17.5,24.62312,-2.20947
17.5,25.12563,-2.234
17.5,25.62814,-2.17362
17.5,26.13065,-2.21683
17.5,26.63317,-2.26806
17.5,27.13568,-2.09654
17.5,27.63819,-1.99616
17.5,28.1407,-1.95361
17.5,28.64322,-1.89529
17.5,29.14573,-2.00041
17.5,29.64824,-1.87423
17.5,30.15075,-1.72427
17.5,30.65327,-1.70738
17.5,31.15578,-1.61642
17.5,31.65829,-1.68581
17.5,32.1608,-1.55077
17.5,32.66332,-1.58526
17.5,33.16583,-1.56557
17.5,33.66834,-1.35331
17.5,34.17085,-1.25563
17.5,34.67337,-1.23576
17.5,35.17588,-1.19571
17.5,35.67839,-1.24281
17.5,36.1809,-1.01522
17.5,36.68342,-1.03664
17.5,37.18593,-0.85511
18,0.50251,2.00023
18,1.00503,1.71223
18,1.50754,1.83278
18,2.01005,1.64197
18,2.51256,1.66126
18,3.01508,1.69142
18,3.51759,1.71486
18,4.0201,1.7748
18,4.52261,1.7147
18,5.02513,1.7472
18,5.52764,1.90754
18,6.03015,1.90404
18,6.53266,1.94851
18,7.03518,1.8114
18,7.53769,1.96202
18,8.0402,1.91669
18,8.54271,1.90484
18,9.04523,2.0035
18,9.54774,1.81827
18,10.05025,1.73954
18,10.55276,1.67086
18,11.05528,1.54919
18,11.55779,1.21689
18,12.0603,1.04126
18,12.56281,0.65439
18,13.06533,0.01622
18,13.56784,-0.48345
18,14.07035,-1.09313
18,14.57286,-1.70972
18,15.07538,-2.05188
18,15.57789,-2.36682
18,16.0804,-2.4612
18,16.58291,-2.68168
18,17.08543,-2.43081
18,17.58794,-2.25616
18,18.09045,-2.12874
18,18.59296,-1.89769
18,19.09548,-1.69701
18,19.59799,-1.47226
18,20.1005,-1.46093
18,20.60302,-1.42366
18,21.10553,-1.443
18,21.60804,-1.36394
18,22.11055,-1.34607
18,22.61307,-1.45237
18,23.11558,-1.58742
18,23.61809,-1.59418
18,24.1206,-1.66289
18,24.62312,-1.66874
18,25.12563,-1.80507
18,25.62814,-1.63314
18,26.13065,-1.58413
18,26.63317,-1.5306
18,27.13568,-1.48691
18,27.63819,-1.53157
18,28.1407,-1.33505
18,28.64322,-1.19243
18,29.14573,-1.26134
18,29.64824,-1.28515
18,30.15075,-1.20977
18,30.65327,-1.0451
18,31.15578,-1.00586
18,31.65829,-0.93696
18,32.1608,-0.96564
18,32.66332,-1.02579
18,33.16583,-0.93838
18,33.66834,-0.78298
18,34.17085,-0.78219
18,34.67337,-0.69967
18,35.17588,-0.66629
18,35.67839,-0.66289
18,36.1809,-0.61614
18,36.68342,-0.43665
18,37.18593,-0.49615
18.5,0.50251,1.51272
18.5,1.00503,1.46287
18.5,1.50754,1.38867
18.5,2.01005,1.19923
18.5,2.51256,1.39051
18.5,3.01508,1.49743
18.5,3.51759,1.37152
18.5,4.0201,1.59112
18.5,4.52261,1.55405
18.5,5.02513,1.67304
18.5,5.52764,1.8016
18.5,6.03015,1.74227
18.5,6.53266,1.91678
18.5,7.03518,1.76589
18.5,7.53769,1.77511
18.5,8.0402,1.74806
18.5,8.54271,1.75177
18.5,9.04523,1.56354
18.5,9.54774,1.32031
18.5,10.05025,1.19788
18.5,10.55276,0.89704
18.5,11.05528,0.68332
18.5,11.55779,0.23988
18.5,12.0603,-0.15233
18.5,12.56281,-0.64377
18.5,13.06533,-1.06564
18.5,13.56784,-1.57689
18.5,14.07035,-1.96437
18.5,14.57286,-2.49474
18.5,15.07538,-2.51912
18.5,15.57789,-2.56103
18.5,16.0804,-2.53119
18.5,16.58291,-2.29845
18.5,17.08543,-2.06107
18.5,17.58794,-1.77194
18.5,18.09045,-1.61417
18.5,18.59296,-1.54136
18.5,19.09548,-1.39482
18.5,19.59799,-1.21752
18.5,20.1005,-1.02102
18.5,20.60302,-0.97693
18.5,21.10553,-0.92981
18.5,21.60804,-1.00201
18.5,22.11055,-1.04177
18.5,22.61307,-0.99783
18.5,23.11558,-1.03501
18.5,23.61809,-1.1303
18.5,24.1206,-1.12913
18.5,24.62312,-1.08731
18.5,25.12563,-1.04221
18.5,25.62814,-1.09243
18.5,26.13065,-0.98541
18.5,26.63317,-0.93307
18.5,27.13568,-0.79608
18.5,27.63819,-0.6242
18.5,28.1407,-0.56997
18.5,28.64322,-0.62212
18.5,29.14573,-0.4676
18.5,29.64824,-0.46479
18.5,30.15075,-0.48433
18.5,30.65327,-0.53573
18.5,31.15578,-0.44761
18.5,31.65829,-0.38721
18.5,32.1608,-0.57615
18.5,32.66332,-0.44836
18.5,33.16583,-0.25484
18.5,33.66834,-0.342
18.5,34.17085,-0.34422
18.5,34.67337,-0.38163
18.5,35.17588,-0.3446
18.5,35.67839,-0.26992
18.5,36.1809,-0.12132
18.5,36.68342,-0.16538
18.5,37.18593,-0.22517
19,0.50251,0.71779
19,1.00503,0.56429
19,1.50754,0.67802
19,2.01005,0.53451
19,2.51256,0.54405
19,3.01508,0.68923
19,3.51759,0.83098
19,4.0201,0.93694
19,4.52261,0.98625
19,5.02513,1.01357
19,5.52764,1.13636
19,6.03015,1.09793
19,6.53266,1.20195
19,7.03518,1.239
19,7.53769,1.21845
19,8.0402,1.06119
19,8.54271,0.92216
19,9.04523,0.69022
19,9.54774,0.50925
19,10.05025,0.09218
19,10.55276,-0.13502
19,11.05528,-0.43352
19,11.55779,-0.92569
19,12.0603,-1.38554
19,12.56281,-1.76015
19,13.06533,-1.97558
19,13.56784,-2.40289
19,14.07035,-2.57057
19,14.57286,-2.65569
19,15.07538,-2.6191
19,15.57789,-2.45446
19,16.0804,-2.10389
19,16.58291,-1.81516
19,17.08543,-1.66283
19,17.58794,-1.34634
19,18.09045,-1.08815
19,18.59296,-0.953
19,19.09548,-0.88675
19,19.59799,-0.82385
19,20.1005,-0.59403
19,20.60302,-0.59853
19,21.10553,-0.58757
19,21.60804,-0.71332
19,22.11055,-0.64147
19,22.61307,-0.63134
19,23.11558,-0.65671
19,23.61809,-0.71174
19,24.1206,-0.55013
19,24.62312,-0.65366
19,25.12563,-0.39613
19,25.62814,-0.2798
19,26.13065,-0.13448
19,26.63317,-0.15514
19,27.13568,-0.10076
19,27.63819,0.10418
19,28.1407,0.06747
19,28.64322,0.16211
19,29.14573,0.1615
19,29.64824,0.12656
19,30.15075,0.19721
19,30.65327,0.05517
19,31.15578,0.15453
19,31.65829,0.00944
19,32.1608,-0.08081
19,32.66332,0.00032
19,33.16583,0.00881
19,33.66834,0.00474
19,34.17085,0.01737
19,34.67337,-0.19248
19,35.17588,-0.08877
19,35.67839,0.00388
19,36.1809,0.11993
19,36.68342,0.09167
19,37.18593,0.18895
19.5,0.50251,-0.50592
19.5,1.00503,-0.44204
19.5,1.50754,-0.50195
19.5,2.01005,-0.3997
19.5,2.51256,-0.34734
19.5,3.01508,-0.24896
19.5,3.51759,-0.12894
19.5,4.0201,0.00737
19.5,4.52261,0.11532
19.5,5.02513,0.2442
19.5,5.52764,0.28635
19.5,6.03015,0.28883
19.5,6.53266,0.26968
19.5,7.03518,0.22958
19.5,7.53769,0.11511
19.5,8.0402,0.02383
19.5,8.54271,-0.15386
19.5,9.04523,-0.37304
19.5,9.54774,-0.797
19.5,10.05025,-1.02037
19.5,10.55276,-1.46727
19.5,11.05528,-1.66189
19.5,11.55779,-1.90432
19.5,12.0603,-2.23763
19.5,12.56281,-2.34863
19.5,13.06533,-2.62324
19.5,13.56784,-2.65106
19.5,14.07035,-2.55868
19.5,14.57286,-2.35404
19.5,15.07538,-2.25211
19.5,15.57789,-2.00282
19.5,16.0804,-1.76269
19.5,16.58291,-1.40725
19.5,17.08543,-1.0853
19.5,17.58794,-0.90709
19.5,18.09045,-0.73319
19.5,18.59296,-0.66121
19.5,19.09548,-0.58989
19.5,19.59799,-0.44318
19.5,20.1005,-0.45554
19.5,20.60302,-0.44913
19.5,21.10553,-0.37175
19.5,21.60804,-0.4432
19.5,22.11055,-0.47562
19.5,22.61307,-0.32861
19.5,23.11558,-0.3311
19.5,23.61809,-0.32398
19.5,24.1206,-0.2174
19.5,24.62312,-0.0001
19.5,25.12563,0.30187
19.5,25.62814,0.27022
19.5,26.13065,0.42017
19.5,26.63317,0.67622
19.5,27.13568,0.67678
19.5,27.63819,0.66479
19.5,28.1407,0.71203
19.5,28.64322,0.93086
19.5,29.14573,0.89599
19.5,29.64824,0.88532
19.5,30.15075,0.78129
19.5,30.65327,0.6724
19.5,31.15578,0.62861
19.5,31.65829,0.56547
19.5,32.1608,0.41056
19.5,32.66332,0.42171
19.5,33.16583,0.22512
19.5,33.66834,0.22894
19.5,34.17085,0.19384
19.5,34.67337,0.1314
19.5,35.17588,0.01164
19.5,35.67839,0.18423
19.5,36.1809,0.10244
19.5,36.68342,0.24816
19.5,37.18593,0.14248
20,0.50251,-1.46867
20,1.00503,-1.35221
20,1.50754,-1.20599
20,2.01005,-1.22864
20,2.51256,-1.03057
20,3.01508,-0.90925
20,3.51759,-0.84984
20,4.0201,-0.72463
20,4.52261,-0.67958
20,5.02513,-0.61841
20,5.52764,-0.59472
20,6.03015,-0.70576
20,6.53266,-0.80265
20,7.03518,-1.01884
20,7.53769,-1.084
20,8.0402,-1.18733
20,8.54271,-1.3741
20,9.04523,-1.57114
20,9.54774,-1.85233
20,10.05025,-2.11453
20,10.55276,-2.22004
20,11.05528,-2.39661
20,11.55779,-2.56537
20,12.0603,-2.63217
20,12.56281,-2.65526
20,13.06533,-2.56415
20,13.56784,-2.47844
20,14.07035,-2.16097
20,14.57286,-2.00965
20,15.07538,-1.84096
20,15.57789,-1.53197
20,16.0804,-1.33936
20,16.58291,-0.96153
20,17.08543,-0.74166
20,17.58794,-0.59445
20,18.09045,-0.6385
20,18.59296,-0.48258
20,19.09548,-0.44751
20,19.59799,-0.34772
20,20.1005,-0.43353
20,20.60302,-0.39536
20,21.10553,-0.35715
20,21.60804,-0.28358
20,22.11055,-0.18763
20,22.61307,-0.16627
20,23.11558,0.02698
20,23.61809,0.19777
20,24.1206,0.31519
20,24.62312,0.44899
20,25.12563,0.65993
20,25.62814,0.97352
20,26.13065,1.07226
20,26.63317,1.12988
20,27.13568,1.39664
20,27.63819,1.44083
20,28.1407,1.38318
20,28.64322,1.57607
20,29.14573,1.54257
20,29.64824,1.45744
20,30.15075,1.2965
20,30.65327,1.19651
20,31.15578,1.15644
20,31.65829,0.92949
20,32.1608,0.9326
20,32.66332,0.66938
20,33.16583,0.64547
20,33.66834,0.49997
20,34.17085,0.47246
20,34.67337,0.28529
20,35.17588,0.31047
20,35.67839,0.15587
20,36.1809,0.27523
20,36.68342,0.19363
20,37.18593,0.2219
20.5,0.50251,-2.05152
20.5,1.00503,-1.81654
20.5,1.50754,-1.72668
20.5,2.01005,-1.62972
20.5,2.51256,-1.55168
20.5,3.01508,-1.51844
20.5,3.51759,-1.37058
20.5,4.0201,-1.43504
20.5,4.52261,-1.46765
20.5,5.02513,-1.43995
20.5,5.52764,-1.5446
20.5,6.03015,-1.58007
20.5,6.53266,-1.65034
20.5,7.03518,-1.77107
20.5,7.53769,-1.85175
20.5,8.0402,-1.86151
20.5,8.54271,-2.08568
20.5,9.04523,-2.17877
20.5,9.54774,-2.40059
20.5,10.05025,-2.49961
20.5,10.55276,-2.54764
20.5,11.05528,-2.48696
20.5,11.55779,-2.66842
20.5,12.0603,-2.52415
20.5,12.56281,-2.33327
20.5,13.06533,-2.20041
20.5,13.56784,-1.86225
20.5,14.07035,-1.75016
20.5,14.57286,-1.59604
20.5,15.07538,-1.42767
20.5,15.57789,-1.12563
20.5,16.0804,-0.99634
20.5,16.58291,-0.71287
20.5,17.08543,-0.60415
20.5,17.58794,-0.49683
20.5,18.09045,-0.3099
20.5,18.59296,-0.46777
20.5,19.09548,-0.39058
20.5,19.59799,-0.43878
20.5,20.1005,-0.33974
20.5,20.60302,-0.19286
20.5,21.10553,-0.20786
20.5,21.60804,-0.16936
20.5,22.11055,-0.0221
20.5,22.61307,0.04247
20.5,23.11558,0.30141
20.5,23.61809,0.56958
20.5,24.1206,0.82474
20.5,24.62312,0.96939
20.5,25.12563,1.33373
20.5,25.62814,1.53791
20.5,26.13065,1.66224
20.5,26.63317,1.81711
20.5,27.13568,1.80906
20.5,27.63819,1.87161
20.5,28.1407,2.01808
20.5,28.64322,1.97848
20.5,29.14573,2.01586
20.5,29.64824,2.04222
20.5,30.15075,1.91408
20.5,30.65327,1.6441
20.5,31.15578,1.70001
20.5,31.65829,1.52256
20.5,32.1608,1.36112
20.5,32.66332,1.24826
20.5,33.16583,0.89176
20.5,33.66834,0.83961
20.5,34.17085,0.7744
20.5,34.67337,0.49446
20.5,35.17588,0.46194
20.5,35.67839,0.41016
20.5,36.1809,0.29196
20.5,36.68342,0.17913
20.5,37.18593,0.137
21,0.50251,-1.95011
21,1.00503,-1.84464
21,1.50754,-1.84214
21,2.01005,-1.7936
21,2.51256,-1.7484
21,3.01508,-1.52134
21,3.51759,-1.63754
21,4.0201,-1.49907
21,4.52261,-1.67368
21,5.02513,-1.75626
21,5.52764,-1.85648
21,6.03015,-1.90964
21,6.53266,-2.14425
21,7.03518,-2.02825
21,7.53769,-2.26708
21,8.0402,-2.37953
21,8.54271,-2.36581
21,9.04523,-2.34636
21,9.54774,-2.49869
21,10.05025,-2.37395
21,10.55276,-2.41205
21,11.05528,-2.31674
21,11.55779,-2.20338
21,12.0603,-1.97805
21,12.56281,-1.94112
21,13.06533,-1.6713
21,13.56784,-1.51522
21,14.07035,-1.35387
21,14.57286,-1.1886
21,15.07538,-1.01172
21,15.57789,-0.88624
21,16.0804,-0.58661
21,16.58291,-0.56423
21,17.08543,-0.46483
21,17.58794,-0.34673
21,18.09045,-0.47774
21,18.59296,-0.43741
21,19.09548,-0.33682
21,19.59799,-0.45127
21,20.1005,-0.32383
21,20.60302,-0.27822
21,21.10553,-0.08922
21,21.60804,0.00521
21,22.11055,0.36085
21,22.61307,0.52187
21,23.11558,0.66818
21,23.61809,0.98585
21,24.1206,1.2719
21,24.62312,1.77834
21,25.12563,1.66842
21,25.62814,1.95088
21,26.13065,1.91321
21,26.63317,2.13192
21,27.13568,2.31271
21,27.63819,2.19127
21,28.1407,2.32305
21,28.64322,2.26999
21,29.14573,2.26776
21,29.64824,2.29061
21,30.15075,2.25857
21,30.65327,2.21453
21,31.15578,2.08325
21,31.65829,2.14473
21,32.1608,1.84011
21,32.66332,1.67652
21,33.16583,1.36896
21,33.66834,1.27552
21,34.17085,0.96692
21,34.67337,0.78855
21,35.17588,0.50737
21,35.67839,0.52203
21,36.1809,0.50632
21,36.68342,0.23389
21,37.18593,0.1885
21.5,0.50251,-1.75849
21.5,1.00503,-1.57785
21.5,1.50754,-1.51289
21.5,2.01005,-1.42663
21.5,2.51256,-1.42234
21.5,3.01508,-1.52938
21.5,3.51759,-1.50282
21.5,4.0201,-1.61117
21.5,4.52261,-1.75568
21.5,5.02513,-1.79704
21.5,5.52764,-1.64123
21.5,6.03015,-1.84597
21.5,6.53266,-2.08196
21.5,7.03518,-2.04054
21.5,7.53769,-2.20385
21.5,8.0402,-2.22105
21.5,8.54271,-2.34065
21.5,9.04523,-2.23918
21.5,9.54774,-2.16769
21.5,10.05025,-2.02324
21.5,10.55276,-1.92258
21.5,11.05528,-1.83563
21.5,11.55779,-1.69297
21.5,12.0603,-1.50954
21.5,12.56281,-1.43075
21.5,13.06533,-1.2161
21.5,13.56784,-1.04167
21.5,14.07035,-0.95074
21.5,14.57286,-0.7528
21.5,15.07538,-0.67003
21.5,15.57789,-0.43452
21.5,16.0804,-0.46257
21.5,16.58291,-0.40816
21.5,17.08543,-0.33327
21.5,17.58794,-0.30351
21.5,18.09045,-0.44295
21.5,18.59296,-0.33174
21.5,19.09548,-0.33723
21.5,19.59799,-0.23442
21.5,20.1005,-0.18081
21.5,20.60302,-0.01679
21.5,21.10553,0.06567
21.5,21.60804,0.29792
21.5,22.11055,0.54191
21.5,22.61307,0.93167
21.5,23.11558,1.17173
21.5,23.61809,1.44787
21.5,24.1206,1.64112
21.5,24.62312,1.81353
21.5,25.12563,1.99007
21.5,25.62814,2.05658
21.5,26.13065,2.01333
21.5,26.63317,2.07682
21.5,27.13568,2.07251
21.5,27.63819,1.87548
21.5,28.1407,2.04464
21.5,28.64322,2.06722
21.5,29.14573,2.1749
21.5,29.64824,2.31676
21.5,30.15075,2.26986
21.5,30.65327,2.29253
21.5,31.15578,2.50519
21.5,31.65829,2.32988
21.5,32.1608,2.24855
21.5,32.66332,2.13956
21.5,33.16583,1.85822
21.5,33.66834,1.54711
21.5,34.17085,1.40239
21.5,34.67337,1.10526
21.5,35.17588,0.98132
21.5,35.67839,0.71803
21.5,36.1809,0.54634
21.5,36.68342,0.4462
21.5,37.18593,0.42258
22,0.50251,-1.14674
22,1.00503,-1.22061
22,1.50754,-0.92189
22,2.01005,-1.12696
22,2.51256,-1.20473
22,3.01508,-1.1163
22,3.51759,-1.27681
22,4.0201,-1.20278
22,4.52261,-1.40059
22,5.02513,-1.58317
22,5.52764,-1.56596
22,6.03015,-1.69998
22,6.53266,-1.90056
22,7.03518,-1.78832
22,7.53769,-1.88624
22,8.0402,-1.83248
22,8.54271,-1.76885
22,9.04523,-1.76595
22,9.54774,-1.70544
22,10.05025,-1.48158
22,10.55276,-1.47826
22,11.05528,-1.42667
22,11.55779,-1.17161
22,12.0603,-0.95482
22,12.56281,-0.86157
22,13.06533,-0.63068
22,13.56784,-0.58805
22,14.07035,-0.54985
22,14.57286,-0.44094
22,15.07538,-0.43919
22,15.57789,-0.21644
22,16.0804,-0.34805
22,16.58291,-0.29372
22,17.08543,-0.22644
22,17.58794,-0.20045
22,18.09045,-0.28087
22,18.59296,-0.2042
22,19.09548,-0.06615
22,19.59799,0.08111
22,20.1005,0.15295
22,20.60302,0.2923
22,21.10553,0.39282
22,21.60804,0.69566
22,22.11055,1.03228
22,22.61307,1.32841
22,23.11558,1.54399
22,23.61809,1.6625
22,24.1206,1.82327
22,24.62312,1.93838
22,25.12563,1.63008
22,25.62814,1.4995
22,26.13065,1.52198
22,26.63317,1.31985
22,27.13568,1.23563
22,27.63819,1.23129
22,28.1407,1.19528
22,28.64322,1.26284
22,29.14573,1.4273
22,29.64824,1.75535
22,30.15075,1.79238
22,30.65327,2.14761
22,31.15578,2.27568
22,31.65829,2.43282
22,32.1608,2.56647
22,32.66332,2.53429
22,33.16583,2.36707
22,33.66834,2.01044
22,34.17085,1.99456
22,34.67337,1.71399
22,35.17588,1.37749
22,35.67839,1.14077
22,36.1809,1.0597
22,36.68342,0.82898
22,37.18593,0.61788
22.5,0.50251,-0.77808
22.5,1.00503,-0.74425
22.5,1.50754,-0.65089
22.5,2.01005,-0.68621
22.5,2.51256,-0.91754
22.5,3.01508,-0.85087
22.5,3.51759,-0.91594
22.5,4.0201,-1.17938
22.5,4.52261,-1.18126
22.5,5.02513,-1.39625
22.5,5.52764,-1.34333
22.5,6.03015,-1.54472
22.5,6.53266,-1.47295
22.5,7.03518,-1.46343
22.5,7.53769,-1.43969
22.5,8.0402,-1.24052
22.5,8.54271,-1.231
22.5,9.04523,-1.20693
22.5,9.54774,-1.14274
22.5,10.05025,-0.98544
22.5,10.55276,-0.92245
22.5,11.05528,-0.66762
22.5,11.55779,-0.48065
22.5,12.0603,-0.4323
22.5,12.56281,-0.37726
22.5,13.06533,-0.31775
22.5,13.56784,-0.25319
22.5,14.07035,-0.0401
22.5,14.57286,-0.14408
22.5,15.07538,0.04091
22.5,15.57789,-0.11309
22.5,16.0804,-0.03619
22.5,16.58291,-0.11571
22.5,17.08543,0.03014
22.5,17.58794,-0.03865
22.5,18.09045,0.20344
22.5,18.59296,0.18455
22.5,19.09548,0.2875
22.5,19.59799,0.39733
22.5,20.1005,0.4652
22.5,20.60302,0.73982
22.5,21.10553,1.06992
22.5,21.60804,1.16464
22.5,22.11055,1.293
22.5,22.61307,1.3817
22.5,23.11558,1.52013
22.5,23.61809,1.40474
22.5,24.1206,1.42946
22.5,24.62312,1.19064
22.5,25.12563,0.79845
22.5,25.62814,0.62026
22.5,26.13065,0.29889
22.5,26.63317,0.15742
22.5,27.13568,0.08336
22.5,27.63819,0.0038
22.5,28.1407,0.11476
22.5,28.64322,0.09846
22.5,29.14573,0.41755
22.5,29.64824,0.66981
22.5,30.15075,0.85317
22.5,30.65327,1.22999
22.5,31.15578,1.60163
22.5,31.65829,2.10725
22.5,32.1608,2.37173
22.5,32.66332,2.56032
22.5,33.16583,2.50404
22.5,33.66834,2.6018
22.5,34.17085,2.42631
22.5,34.67337,2.08365
22.5,35.17588,1.96701
22.5,35.67839,1.62372
22.5,36.1809,1.29174
22.5,36.68342,1.09872
22.5,37.18593,1.08446
23,0.50251,-0.4494
23,1.00503,-0.38664
23,1.50754,-0.48111
23,2.01005,-0.50829
23,2.51256,-0.45313
23,3.01508,-0.58746
23,3.51759,-0.804
23,4.0201,-0.8406
23,4.52261,-0.91356
23,5.02513,-0.95788
23,5.52764,-1.04251
23,6.03015,-1.0913
23,6.53266,-1.04177
23,7.03518,-1.03381
23,7.53769,-0.8269
23,8.0402,-0.78085
23,8.54271,-0.7905
23,9.04523,-0.65019
23,9.54774,-0.5865
23,10.05025,-0.38668
23,10.55276,-0.2879
23,11.05528,-0.21417
23,11.55779,-0.09271
23,12.0603,-0.01411
23,12.56281,0.1035
23,13.06533,0.13131
23,13.56784,0.1651
23,14.07035,0.16353
23,14.57286,0.13344
23,15.07538,0.26697
23,15.57789,0.24207
23,16.0804,0.31859
23,16.58291,0.41787
23,17.08543,0.38773
23,17.58794,0.39851
23,18.09045,0.43985
23,18.59296,0.49622
23,19.09548,0.80539
23,19.59799,0.74129
23,20.1005,0.96371
23,20.60302,1.04135
23,21.10553,1.33291
23,21.60804,1.44382
23,22.11055,1.47551
23,22.61307,1.42696
23,23.11558,1.17897
23,23.61809,0.85782
23,24.1206,0.64365
23,24.62312,0.0666
23,25.12563,-0.25689
23,25.62814,-0.71705
23,26.13065,-0.80456
23,26.63317,-0.97175
23,27.13568,-1.13213
23,27.63819,-1.21819
23,28.1407,-1.06438
23,28.64322,-0.92903
23,29.14573,-0.71356
23,29.64824,-0.52647
23,30.15075,-0.22324
23,30.65327,0.30089
23,31.15578,0.75786
23,31.65829,1.25941
23,32.1608,1.81736
23,32.66332,2.06894
23,33.16583,2.54134
23,33.66834,2.58108
23,34.17085,2.62106
23,34.67337,2.49412
23,35.17588,2.38384
23,35.67839,2.03927
23,36.1809,1.91237
23,36.68342,1.7082
23,37.18593,1.64064
23.5,0.50251,-0.29533
23.5,1.00503,-0.28678
23.5,1.50754,-0.38254
23.5,2.01005,-0.51951
23.5,2.51256,-0.46336
23.5,3.01508,-0.66288
23.5,3.51759,-0.7182
23.5,4.0201,-0.73507
23.5,4.52261,-0.72864
23.5,5.02513,-0.8267
23.5,5.52764,-0.70338
23.5,6.03015,-0.81031
23.5,6.53266,-0.6683
23.5,7.03518,-0.63566
23.5,7.53769,-0.43888
23.5,8.0402,-0.42677
23.5,8.54271,-0.45943
23.5,9.04523,-0.14545
23.5,9.54774,-0.11073
23.5,10.05025,-0.02996
23.5,10.55276,0.19944
23.5,11.05528,0.19696
23.5,11.55779,0.35482
23.5,12.0603,0.34688
23.5,12.56281,0.41616
23.5,13.06533,0.6582
23.5,13.56784,0.53388
23.5,14.07035,0.58994
23.5,14.57286,0.54875
23.5,15.07538,0.80568
23.5,15.57789,0.752
23.5,16.0804,0.77454
23.5,16.58291,0.86602
23.5,17.08543,0.76369
23.5,17.58794,0.88704
23.5,18.09045,1.00536
23.5,18.59296,1.01169
23.5,19.09548,1.32364
23.5,19.59799,1.35491
23.5,20.1005,1.44306
23.5,20.60302,1.554
23.5,21.10553,1.49471
23.5,21.60804,1.45958
23.5,22.11055,1.47675
23.5,22.61307,0.94107
23.5,23.11558,0.55409
23.5,23.61809,-0.11151
23.5,24.1206,-0.67312
23.5,24.62312,-1.08084
23.5,25.12563,-1.57525
23.5,25.62814,-1.90991
23.5,26.13065,-1.86571
23.5,26.63317,-1.94411
23.5,27.13568,-1.93433
23.5,27.63819,-1.94043
23.5,28.1407,-1.71899
23.5,28.64322,-1.73347
23.5,29.14573,-1.60088
23.5,29.64824,-1.55611
23.5,30.15075,-1.08495
23.5,30.65327,-0.68132
