x,t,u
32.5,32.1608,0.76355
32.5,32.66332,0.5545
32.5,33.16583,0.3189
32.5,33.66834,0.06488
32.5,34.17085,-0.19241
32.5,34.67337,-0.43219
32.5,35.17588,-0.63308
32.5,35.67839,-0.77975
32.5,36.1809,-0.86756
32.5,36.68342,-0.90262
32.5,37.18593,-0.8981
33,0.50251,-1.8523
33,1.00503,-1.74518
33,1.50754,-1.62443
33,2.01005,-1.49158
33,2.51256,-1.34868
33,3.01508,-1.19816
33,3.51759,-1.04261
33,4.0201,-0.88457
33,4.52261,-0.72635
33,5.02513,-0.56985
33,5.52764,-0.4165
33,6.03015,-0.26718
33,6.53266,-0.1221
33,7.03518,0.01915
33,7.53769,0.15758
33,8.0402,0.29477
33,8.54271,0.43266
33,9.04523,0.57344
33,9.54774,0.71924
33,10.05025,0.87167
33,10.55276,1.03148
33,11.05528,1.19805
33,11.55779,1.36906
33,12.0603,1.54051
33,12.56281,1.70704
33,13.06533,1.86274
33,13.56784,2.00223
33,14.07035,2.12167
33,14.57286,2.21936
33,15.07538,2.29566
33,15.57789,2.3525
33,16.0804,2.39266
33,16.58291,2.41911
33,17.08543,2.43449
33,17.58794,2.44091
33,18.09045,2.4399
33,18.59296,2.43246
33,19.09548,2.4192
33,19.59799,2.40045
33,20.1005,2.37645
33,20.60302,2.3474
33,21.10553,2.31353
33,21.60804,2.27513
33,22.11055,2.23252
33,22.61307,2.18605
33,23.11558,2.136
33,23.61809,2.08256
33,24.1206,2.02579
33,24.62312,1.96559
33,25.12563,1.9017
33,25.62814,1.83372
33,26.13065,1.76114
33,26.63317,1.6833
33,27.13568,1.59942
33,27.63819,1.50857
33,28.1407,1.40964
33,28.64322,1.3013
33,29.14573,1.18192
33,29.64824,1.04947
33,30.15075,0.90155
33,30.65327,0.7353
33,31.15578,0.54768
33,31.65829,0.33579
33,32.1608,0.09773
33,32.66332,-0.16612
33,33.16583,-0.45133
33,33.66834,-0.7477
33,34.17085,-1.03886
33,34.67337,-1.30438
33,35.17588,-1.52471
33,35.67839,-1.68702
33,36.1809,-1.78851
33,36.68342,-1.83573
33,37.18593,-1.8411
33.5,0.50251,-1.37332
33.5,1.00503,-1.26978
33.5,1.50754,-1.15701
33.5,2.01005,-1.037
33.5,2.51256,-0.91194
33.5,3.01508,-0.784
33.5,3.51759,-0.65524
33.5,4.0201,-0.52746
33.5,4.52261,-0.40211
33.5,5.02513,-0.28021
33.5,5.52764,-0.16231
33.5,6.03015,-0.04845
33.5,6.53266,0.06178
33.5,7.03518,0.16927
33.5,7.53769,0.27538
33.5,8.0402,0.38192
33.5,8.54271,0.49099
33.5,9.04523,0.60485
33.5,9.54774,0.72564
33.5,10.05025,0.85508
33.5,10.55276,0.99397
33.5,11.05528,1.14178
33.5,11.55779,1.29613
33.5,12.0603,1.45267
33.5,12.56281,1.60538
33.5,13.06533,1.74753
33.5,13.56784,1.87294
33.5,14.07035,1.97728
33.5,14.57286,2.05882
33.5,15.07538,2.11838
33.5,15.57789,2.15868
33.5,16.0804,2.18337
33.5,16.58291,2.19614
33.5,17.08543,2.20013
33.5,17.58794,2.19764
33.5,18.09045,2.19008
33.5,18.59296,2.17806
33.5,19.09548,2.16164
33.5,19.59799,2.14048
33.5,20.1005,2.11402
33.5,20.60302,2.08168
33.5,21.10553,2.04295
33.5,21.60804,1.99743
33.5,22.11055,1.94487
33.5,22.61307,1.88515
33.5,23.11558,1.81827
33.5,23.61809,1.74429
33.5,24.1206,1.66334
33.5,24.62312,1.57555
33.5,25.12563,1.48107
33.5,25.62814,1.37999
33.5,26.13065,1.27238
33.5,26.63317,1.15825
33.5,27.13568,1.03753
33.5,27.63819,0.91003
33.5,28.1407,0.77536
33.5,28.64322,0.6329
33.5,29.14573,0.48173
33.5,29.64824,0.32063
33.5,30.15075,0.1481
33.5,30.65327,-0.03754
33.5,31.15578,-0.23784
33.5,31.65829,-0.45382
33.5,32.1608,-0.68521
33.5,32.66332,-0.92943
33.5,33.16583,-1.18059
33.5,33.66834,-1.4289
33.5,34.17085,-1.66132
33.5,34.67337,-1.86396
33.5,35.17588,-2.02578
33.5,35.67839,-2.14164
33.5,36.1809,-2.21307
33.5,36.68342,-2.24675
33.5,37.18593,-2.25187
34,0.50251,-0.90861
34,1.00503,-0.82809
34,1.50754,-0.7413
34,2.01005,-0.65011
34,2.51256,-0.55642
34,3.01508,-0.46199
34,3.51759,-0.36836
34,4.0201,-0.27679
34,4.52261,-0.18819
34,5.02513,-0.10312
34,5.52764,-0.02183
34,6.03015,0.0558
34,6.53266,0.13024
34,7.03518,0.20227
34,7.53769,0.27299
34,8.0402,0.34371
34,8.54271,0.41595
34,9.04523,0.49128
34,9.54774,0.57114
34,10.05025,0.65658
34,10.55276,0.74791
34,11.05528,0.84429
34,11.55779,0.94344
34,12.0603,1.04162
34,12.56281,1.13395
34,13.06533,1.21527
34,13.56784,1.2813
34,14.07035,1.32969
34,14.57286,1.36049
34,15.07538,1.37585
34,15.57789,1.37926
34,16.0804,1.37452
34,16.58291,1.36504
34,17.08543,1.35329
34,17.58794,1.34071
34,18.09045,1.32778
34,18.59296,1.31417
34,19.09548,1.29897
34,19.59799,1.28092
34,20.1005,1.25858
34,20.60302,1.23054
34,21.10553,1.19551
34,21.60804,1.15242
34,22.11055,1.1005
34,22.61307,1.03931
34,23.11558,0.9687
34,23.61809,0.8888
34,24.1206,0.79999
34,24.62312,0.70285
34,25.12563,0.59809
34,25.62814,0.48653
34,26.13065,0.36904
34,26.63317,0.24646
34,27.13568,0.11951
34,27.63819,-0.01123
34,28.1407,-0.14538
34,28.64322,-0.2828
34,29.14573,-0.42358
34,29.64824,-0.56804
34,30.15075,-0.7166
34,30.65327,-0.86965
34,31.15578,-1.02723
34,31.65829,-1.18868
34,32.1608,-1.35213
34,32.66332,-1.51405
34,33.16583,-1.66904
34,33.66834,-1.8102
34,34.17085,-1.93041
34,34.67337,-2.02441
34,35.17588,-2.09048
34,35.67839,-2.131
34,36.1809,-2.15114
34,36.68342,-2.1569
34,37.18593,-2.15352
34.5,0.50251,-0.52265
34.5,1.00503,-0.47318
34.5,1.50754,-0.41919
34.5,2.01005,-0.36224
34.5,2.51256,-0.30383
34.5,3.01508,-0.24532
34.5,3.51759,-0.1879
34.5,4.0201,-0.13254
34.5,4.52261,-0.07995
34.5,5.02513,-0.03062
34.5,5.52764,0.01519
34.5,6.03015,0.05744
34.5,6.53266,0.09624
34.5,7.03518,0.13181
34.5,7.53769,0.16452
34.5,8.0402,0.19479
34.5,8.54271,0.22304
34.5,9.04523,0.24961
34.5,9.54774,0.2746
34.5,10.05025,0.29783
34.5,10.55276,0.3186
34.5,11.05528,0.3357
34.5,11.55779,0.3474
34.5,12.0603,0.35164
34.5,12.56281,0.3465
34.5,13.06533,0.3309
34.5,13.56784,0.30507
34.5,14.07035,0.27075
34.5,14.57286,0.23091
34.5,15.07538,0.18907
34.5,15.57789,0.14861
34.5,16.0804,0.11217
34.5,16.58291,0.08138
34.5,17.08543,0.05683
34.5,17.58794,0.03825
34.5,18.09045,0.02463
34.5,18.59296,0.01448
34.5,19.09548,0.00599
34.5,19.59799,-0.00281
34.5,20.1005,-0.0139
34.5,20.60302,-0.02919
34.5,21.10553,-0.05033
34.5,21.60804,-0.0787
34.5,22.11055,-0.11528
34.5,22.61307,-0.16067
34.5,23.11558,-0.21499
34.5,23.61809,-0.27799
34.5,24.1206,-0.34903
34.5,24.62312,-0.42714
34.5,25.12563,-0.51116
34.5,25.62814,-0.59978
34.5,26.13065,-0.69166
34.5,26.63317,-0.78552
34.5,27.13568,-0.88017
34.5,27.63819,-0.97461
34.5,28.1407,-1.06805
34.5,28.64322,-1.15995
34.5,29.14573,-1.24994
34.5,29.64824,-1.33777
34.5,30.15075,-1.4232
34.5,30.65327,-1.50579
34.5,31.15578,-1.58477
34.5,31.65829,-1.65872
34.5,32.1608,-1.72544
34.5,32.66332,-1.7819
34.5,33.16583,-1.82456
34.5,33.66834,-1.85023
34.5,34.17085,-1.85735
34.5,34.67337,-1.84721
34.5,35.17588,-1.8244
34.5,35.67839,-1.79564
34.5,36.1809,-1.76771
34.5,36.68342,-1.74549
34.5,37.18593,-1.73111
35,0.50251,-0.22029
35,1.00503,-0.20441
35,1.50754,-0.18482
35,2.01005,-0.16269
35,2.51256,-0.13923
35,3.01508,-0.11555
35,3.51759,-0.09265
35,4.0201,-0.07137
35,4.52261,-0.05245
35,5.02513,-0.03645
35,5.52764,-0.0239
35,6.03015,-0.01524
35,6.53266,-0.01088
35,7.03518,-0.01123
35,7.53769,-0.01679
35,8.0402,-0.02819
35,8.54271,-0.04622
35,9.04523,-0.07189
35,9.54774,-0.10641
35,10.05025,-0.15119
35,10.55276,-0.20763
35,11.05528,-0.27694
35,11.55779,-0.35962
35,12.0603,-0.45496
35,12.56281,-0.56062
35,13.06533,-0.67255
35,13.56784,-0.78545
35,14.07035,-0.89358
35,14.57286,-0.99187
35,15.07538,-1.07671
35,15.57789,-1.14627
35,16.0804,-1.20037
35,16.58291,-1.24003
35,17.08543,-1.26705
35,17.58794,-1.2836
35,18.09045,-1.29195
35,18.59296,-1.29437
35,19.09548,-1.29298
35,19.59799,-1.28983
35,20.1005,-1.28677
35,20.60302,-1.2855
35,21.10553,-1.28748
35,21.60804,-1.29389
35,22.11055,-1.30557
35,22.61307,-1.32295
35,23.11558,-1.3461
35,23.61809,-1.37466
35,24.1206,-1.40795
35,24.62312,-1.445
35,25.12563,-1.48465
35,25.62814,-1.52563
35,26.13065,-1.56667
35,26.63317,-1.60655
35,27.13568,-1.64422
35,27.63819,-1.67883
35,28.1407,-1.70967
35,28.64322,-1.73623
35,29.14573,-1.7581
35,29.64824,-1.77489
35,30.15075,-1.78614
35,30.65327,-1.79123
35,31.15578,-1.7892
35,31.65829,-1.77872
35,32.1608,-1.75806
35,32.66332,-1.72536
35,33.16583,-1.67906
35,33.66834,-1.61879
35,34.17085,-1.54628
35,34.67337,-1.46609
35,35.17588,-1.38519
35,35.67839,-1.31153
35,36.1809,-1.25192
35,36.68342,-1.21034
35,37.18593,-1.18738
35.5,0.50251,0.03196
35.5,1.00503,0.01324
35.5,1.50754,-0.00187
35.5,2.01005,-0.0142
35.5,2.51256,-0.02469
35.5,3.01508,-0.03428
35.5,3.51759,-0.04387
35.5,4.0201,-0.05434
35.5,4.52261,-0.06652
35.5,5.02513,-0.0812
35.5,5.52764,-0.09915
35.5,6.03015,-0.12119
35.5,6.53266,-0.14821
35.5,7.03518,-0.18127
35.5,7.53769,-0.22155
35.5,8.0402,-0.27049
35.5,8.54271,-0.32971
35.5,9.04523,-0.4011
35.5,9.54774,-0.48663
35.5,10.05025,-0.58813
35.5,10.55276,-0.70692
35.5,11.05528,-0.8432
35.5,11.55779,-0.99541
35.5,12.0603,-1.15976
35.5,12.56281,-1.33006
35.5,13.06533,-1.49838
35.5,13.56784,-1.65632
35.5,14.07035,-1.79667
35.5,14.57286,-1.91465
35.5,15.07538,-2.00844
35.5,15.57789,-2.07882
35.5,16.0804,-2.12833
35.5,16.58291,-2.16038
35.5,17.08543,-2.17851
35.5,17.58794,-2.18592
35.5,18.09045,-2.18534
35.5,18.59296,-2.17902
35.5,19.09548,-2.16874
35.5,19.59799,-2.15591
35.5,20.1005,-2.14173
35.5,20.60302,-2.12715
35.5,21.10553,-2.11295
35.5,21.60804,-2.09972
35.5,22.11055,-2.08786
35.5,22.61307,-2.07753
35.5,23.11558,-2.06866
35.5,23.61809,-2.06094
35.5,24.1206,-2.05385
35.5,24.62312,-2.04672
35.5,25.12563,-2.03874
35.5,25.62814,-2.02913
35.5,26.13065,-2.01713
35.5,26.63317,-2.00206
35.5,27.13568,-1.98335
35.5,27.63819,-1.96056
35.5,28.1407,-1.93334
35.5,28.64322,-1.90144
35.5,29.14573,-1.86465
35.5,29.64824,-1.8227
35.5,30.15075,-1.77521
35.5,30.65327,-1.72164
35.5,31.15578,-1.66124
35.5,31.65829,-1.59308
35.5,32.1608,-1.51613
35.5,32.66332,-1.42955
35.5,33.16583,-1.33311
35.5,33.66834,-1.22786
35.5,34.17085,-1.11672
35.5,34.67337,-1.00476
35.5,35.17588,-0.8988
35.5,35.67839,-0.80616
35.5,36.1809,-0.73295
35.5,36.68342,-0.68274
35.5,37.18593,-0.65589
36,0.50251,0.28684
36,1.00503,0.23208
36,1.50754,0.18141
36,2.01005,0.13433
36,2.51256,0.09014
36,3.01508,0.04803
36,3.51759,0.00714
36,4.0201,-0.03344
36,4.52261,-0.07464
36,5.02513,-0.1174
36,5.52764,-0.16277
36,6.03015,-0.21185
36,6.53266,-0.26585
36,7.03518,-0.32612
36,7.53769,-0.39421
36,8.0402,-0.47188
36,8.54271,-0.56103
36,9.04523,-0.66364
36,9.54774,-0.78149
36,10.05025,-0.91589
36,10.55276,-1.06704
36,11.05528,-1.23354
36,11.55779,-1.41175
36,12.0603,-1.59557
36,12.56281,-1.77683
36,13.06533,-1.94659
36,13.56784,-2.09678
36,14.07035,-2.2218
36,14.57286,-2.31938
36,15.07538,-2.39039
36,15.57789,-2.43804
36,16.0804,-2.46667
36,16.58291,-2.48071
36,17.08543,-2.48416
36,17.58794,-2.48017
36,18.09045,-2.47105
36,18.59296,-2.45838
36,19.09548,-2.44312
36,19.59799,-2.42584
36,20.1005,-2.40682
36,20.60302,-2.38616
36,21.10553,-2.36386
36,21.60804,-2.33986
36,22.11055,-2.31406
36,22.61307,-2.28628
36,23.11558,-2.25633
36,23.61809,-2.22393
36,24.1206,-2.18881
36,24.62312,-2.15067
36,25.12563,-2.10924
36,25.62814,-2.06426
36,26.13065,-2.01553
36,26.63317,-1.96293
36,27.13568,-1.90641
36,27.63819,-1.84599
36,28.1407,-1.78172
36,28.64322,-1.71362
36,29.14573,-1.64167
36,29.64824,-1.56577
36,30.15075,-1.48571
36,30.65327,-1.40114
36,31.15578,-1.31161
36,31.65829,-1.21657
36,32.1608,-1.11556
36,32.66332,-1.00842
36,33.16583,-0.89557
36,33.66834,-0.77843
36,34.17085,-0.65978
36,34.67337,-0.54391
36,35.17588,-0.43633
36,35.67839,-0.34297
36,36.1809,-0.26917
36,36.68342,-0.21845
36,37.18593,-0.19183
36.5,0.50251,0.59769
36.5,1.00503,0.50576
36.5,1.50754,0.41836
36.5,2.01005,0.33549
36.5,2.51256,0.25682
36.5,3.01508,0.18179
36.5,3.51759,0.10965
36.5,4.0201,0.03953
36.5,4.52261,-0.02955
36.5,5.02513,-0.09866
36.5,5.52764,-0.16889
36.5,6.03015,-0.24144
36.5,6.53266,-0.31762
36.5,7.03518,-0.39888
36.5,7.53769,-0.48673
36.5,8.0402,-0.58276
36.5,8.54271,-0.68855
36.5,9.04523,-0.80552
36.5,9.54774,-0.93463
36.5,10.05025,-1.076
36.5,10.55276,-1.22848
36.5,11.05528,-1.38909
36.5,11.55779,-1.55286
36.5,12.0603,-1.7131
36.5,12.56281,-1.86215
36.5,13.06533,-1.99284
36.5,13.56784,-2.09991
36.5,14.07035,-2.18103
36.5,14.57286,-2.237
36.5,15.07538,-2.27099
36.5,15.57789,-2.28748
36.5,16.0804,-2.29118
36.5,16.58291,-2.28629
36.5,17.08543,-2.27611
36.5,17.58794,-2.26295
36.5,18.09045,-2.24822
36.5,18.59296,-2.23264
36.5,19.09548,-2.21638
36.5,19.59799,-2.19924
36.5,20.1005,-2.1808
36.5,20.60302,-2.16053
36.5,21.10553,-2.13784
36.5,21.60804,-2.11218
36.5,22.11055,-2.08304
36.5,22.61307,-2.05
36.5,23.11558,-2.01273
36.5,23.61809,-1.97098
36.5,24.1206,-1.92463
36.5,24.62312,-1.87362
36.5,25.12563,-1.81798
36.5,25.62814,-1.75786
36.5,26.13065,-1.69346
36.5,26.63317,-1.62507
36.5,27.13568,-1.55297
36.5,27.63819,-1.47745
36.5,28.1407,-1.39877
36.5,28.64322,-1.31715
36.5,29.14573,-1.23272
36.5,29.64824,-1.14551
36.5,30.15075,-1.05545
36.5,30.65327,-0.96236
36.5,31.15578,-0.86602
36.5,31.65829,-0.76621
36.5,32.1608,-0.66282
36.5,32.66332,-0.55603
36.5,33.16583,-0.44646
36.5,33.66834,-0.33544
36.5,34.17085,-0.22516
36.5,34.67337,-0.11876
36.5,35.17588,-0.02029
36.5,35.67839,0.06565
36.5,36.1809,0.13447
36.5,36.68342,0.18245
36.5,37.18593,0.20753
37,0.50251,1.00046
37,1.00503,0.87317
37,1.50754,0.74981
37,2.01005,0.63122
37,2.51256,0.51772
37,3.01508,0.40921
37,3.51759,0.30528
37,4.0201,0.2053
37,4.52261,0.10842
37,5.02513,0.01368
37,5.52764,-0.07999
37,6.03015,-0.17376
37,6.53266,-0.26881
37,7.03518,-0.36637
37,7.53769,-0.46766
37,8.0402,-0.57383
37,8.54271,-0.68587
37,9.04523,-0.80435
37,9.54774,-0.9292
37,10.05025,-1.05942
37,10.55276,-1.19273
37,11.05528,-1.32545
37,11.55779,-1.4526
37,12.0603,-1.56844
37,12.56281,-1.66742
37,13.06533,-1.74547
37,13.56784,-1.80083
37,14.07035,-1.83437
37,14.57286,-1.8491
37,15.07538,-1.8493
37,15.57789,-1.83953
37,16.0804,-1.82384
37,16.58291,-1.80542
37,17.08543,-1.78645
37,17.58794,-1.76824
37,18.09045,-1.75134
37,18.59296,-1.73575
37,19.09548,-1.72108
37,19.59799,-1.70666
37,20.1005,-1.69172
37,20.60302,-1.67538
37,21.10553,-1.65678
37,21.60804,-1.63512
37,22.11055,-1.60969
37,22.61307,-1.57989
37,23.11558,-1.54529
37,23.61809,-1.50559
37,24.1206,-1.46067
37,24.62312,-1.41058
37,25.12563,-1.3555
37,25.62814,-1.29569
37,26.13065,-1.23151
37,26.63317,-1.16335
37,27.13568,-1.09164
37,27.63819,-1.01679
37,28.1407,-0.93915
37,28.64322,-0.859
37,29.14573,-0.77651
37,29.64824,-0.69178
37,30.15075,-0.60482
37,30.65327,-0.51556
37,31.15578,-0.42393
37,31.65829,-0.32989
37,32.1608,-0.23351
37,32.66332,-0.13508
37,33.16583,-0.03523
37,33.66834,0.06498
37,34.17085,0.16399
37,34.67337,0.2596
37,35.17588,0.34899
37,35.67839,0.42864
37,36.1809,0.4945
37,36.68342,0.54251
37,37.18593,0.56944
37.5,0.50251,1.49166
37.5,1.00503,1.3394
37.5,1.50754,1.18759
37.5,2.01005,1.03837
37.5,2.51256,0.89325
37.5,3.01508,0.75311
37.5,3.51759,0.6183
37.5,4.0201,0.48876
37.5,4.52261,0.3641
37.5,5.02513,0.24368
37.5,5.52764,0.12674
37.5,6.03015,0.01242
37.5,6.53266,-0.10021
37.5,7.03518,-0.21206
37.5,7.53769,-0.32394
37.5,8.0402,-0.43648
37.5,8.54271,-0.54999
37.5,9.04523,-0.6643
37.5,9.54774,-0.7786
37.5,10.05025,-0.89117
37.5,10.55276,-0.99938
37.5,11.05528,-1.09965
37.5,11.55779,-1.18788
37.5,12.0603,-1.26016
37.5,12.56281,-1.31358
37.5,13.06533,-1.34698
37.5,13.56784,-1.36134
37.5,14.07035,-1.35953
37.5,14.57286,-1.34558
37.5,15.07538,-1.32386
37.5,15.57789,-1.2983
37.5,16.0804,-1.27197
37.5,16.58291,-1.24699
37.5,17.08543,-1.22457
37.5,17.58794,-1.20519
37.5,18.09045,-1.18881
37.5,18.59296,-1.17504
37.5,19.09548,-1.16321
37.5,19.59799,-1.15254
37.5,20.1005,-1.14213
37.5,20.60302,-1.13105
37.5,21.10553,-1.11838
37.5,21.60804,-1.10323
37.5,22.11055,-1.08482
37.5,22.61307,-1.06248
37.5,23.11558,-1.03568
37.5,23.61809,-1.00406
37.5,24.1206,-0.96744
37.5,24.62312,-0.92579
37.5,25.12563,-0.87922
37.5,25.62814,-0.82797
37.5,26.13065,-0.77239
37.5,26.63317,-0.71288
37.5,27.13568,-0.64981
37.5,27.63819,-0.58355
37.5,28.1407,-0.51441
37.5,28.64322,-0.44263
37.5,29.14573,-0.36839
37.5,29.64824,-0.29177
37.5,30.15075,-0.21279
37.5,30.65327,-0.13141
37.5,31.15578,-0.04759
37.5,31.65829,0.03867
37.5,32.1608,0.12726
37.5,32.66332,0.21795
37.5,33.16583,0.31025
37.5,33.66834,0.40339
37.5,34.17085,0.4963
37.5,34.67337,0.58753
37.5,35.17588,0.67507
37.5,35.67839,0.75619
37.5,36.1809,0.82721
37.5,36.68342,0.88369
37.5,37.18593,0.92119
38,0.50251,2.0048
38,1.00503,1.85353
38,1.50754,1.69437
38,2.01005,1.53117
38,2.51256,1.36713
38,3.01508,1.2047
38,3.51759,1.04562
38,4.0201,0.891
38,4.52261,0.74141
38,5.02513,0.59703
38,5.52764,0.45771
38,6.03015,0.32311
38,6.53266,0.19283
38,7.03518,0.06646
38,7.53769,-0.05633
38,8.0402,-0.17564
38,8.54271,-0.29128
38,9.04523,-0.40259
38,9.54774,-0.50831
38,10.05025,-0.60657
38,10.55276,-0.69487
38,11.05528,-0.77039
38,11.55779,-0.83037
38,12.0603,-0.87272
38,12.56281,-0.89659
38,13.06533,-0.90287
38,13.56784,-0.89409
38,14.07035,-0.87393
38,14.57286,-0.84653
38,15.07538,-0.81577
38,15.57789,-0.7848
38,16.0804,-0.75585
38,16.58291,-0.73025
38,17.08543,-0.70863
38,17.58794,-0.69108
38,18.09045,-0.67732
38,18.59296,-0.66684
38,19.09548,-0.65896
38,19.59799,-0.65293
38,20.1005,-0.64791
38,20.60302,-0.64303
38,21.10553,-0.63742
38,21.60804,-0.63023
38,22.11055,-0.62064
38,22.61307,-0.60791
38,23.11558,-0.59145
38,23.61809,-0.57076
38,24.1206,-0.54555
38,24.62312,-0.51566
38,25.12563,-0.4811
38,25.62814,-0.44198
38,26.13065,-0.39851
38,26.63317,-0.35095
38,27.13568,-0.29958
38,27.63819,-0.24468
38,28.1407,-0.18649
38,28.64322,-0.12518
38,29.14573,-0.06082
38,29.64824,0.00657
38,30.15075,0.07702
38,30.65327,0.15062
38,31.15578,0.22747
38,31.65829,0.30766
38,32.1608,0.3912
38,32.66332,0.47803
38,33.16583,0.5679
38,33.66834,0.6604
38,34.17085,0.75493
38,34.67337,0.85057
38,35.17588,0.94599
38,35.67839,1.03907
38,36.1809,1.12647
38,36.68342,1.20347
38,37.18593,1.26444
38.5,0.50251,2.39336
38.5,1.00503,2.28925
38.5,1.50754,2.16337
38.5,2.01005,2.02094
38.5,2.51256,1.86697
38.5,3.01508,1.70585
38.5,3.51759,1.54128
38.5,4.0201,1.37615
38.5,4.52261,1.21262
38.5,5.02513,1.05225
38.5,5.52764,0.89608
38.5,6.03015,0.74482
38.5,6.53266,0.59889
38.5,7.03518,0.45859
38.5,7.53769,0.32424
38.5,8.0402,0.1963
38.5,8.54271,0.07546
38.5,9.04523,-0.03727
38.5,9.54774,-0.14049
38.5,10.05025,-0.23243
38.5,10.55276,-0.31108
38.5,11.05528,-0.37441
38.5,11.55779,-0.42083
38.5,12.0603,-0.44963
38.5,12.56281,-0.46137
38.5,13.06533,-0.45794
38.5,13.56784,-0.44239
38.5,14.07035,-0.41838
38.5,14.57286,-0.38966
38.5,15.07538,-0.35955
38.5,15.57789,-0.33057
38.5,16.0804,-0.30447
38.5,16.58291,-0.28227
38.5,17.08543,-0.26441
38.5,17.58794,-0.25091
38.5,18.09045,-0.24155
38.5,18.59296,-0.23594
38.5,19.09548,-0.23354
38.5,19.59799,-0.23375
38.5,20.1005,-0.23586
38.5,20.60302,-0.23912
38.5,21.10553,-0.24269
38.5,21.60804,-0.24571
38.5,22.11055,-0.24733
38.5,22.61307,-0.24672
38.5,23.11558,-0.24316
38.5,23.61809,-0.23602
38.5,24.1206,-0.22483
38.5,24.62312,-0.20924
38.5,25.12563,-0.18908
38.5,25.62814,-0.1643
38.5,26.13065,-0.13498
38.5,26.63317,-0.10125
38.5,27.13568,-0.06327
38.5,27.63819,-0.02119
38.5,28.1407,0.02485
38.5,28.64322,0.07479
38.5,29.14573,0.12862
38.5,29.64824,0.1864
38.5,30.15075,0.24826
38.5,30.65327,0.31439
38.5,31.15578,0.38501
38.5,31.65829,0.46038
38.5,32.1608,0.54072
38.5,32.66332,0.62625
38.5,33.16583,0.71707
38.5,33.66834,0.81318
38.5,34.17085,0.91444
38.5,34.67337,1.02054
38.5,35.17588,1.13076
38.5,35.67839,1.24366
38.5,36.1809,1.35649
38.5,36.68342,1.46468
38.5,37.18593,1.56185
39,0.50251,2.45118
39,1.00503,2.45216
39,1.50754,2.41602
39,2.01005,2.34734
39,2.51256,2.25153
39,3.01508,2.13422
39,3.51759,2.00078
39,4.0201,1.85604
39,4.52261,1.70414
39,5.02513,1.54852
39,5.52764,1.39192
39,6.03015,1.23654
39,6.53266,1.08414
39,7.03518,0.93622
39,7.53769,0.79405
39,8.0402,0.65889
39,8.54271,0.53204
39,9.04523,0.41493
39,9.54774,0.30916
39,10.05025,0.21644
39,10.55276,0.13844
39,11.05528,0.07654
39,11.55779,0.03149
39,12.0603,0.00324
39,12.56281,-0.00934
39,13.06533,-0.00843
39,13.56784,0.003
39,14.07035,0.02164
39,14.57286,0.04427
39,15.07538,0.06807
39,15.57789,0.09083
39,16.0804,0.11098
39,16.58291,0.12749
39,17.08543,0.13976
39,17.58794,0.1475
39,18.09045,0.15069
39,18.59296,0.14944
39,19.09548,0.14406
39,19.59799,0.13497
39,20.1005,0.12272
39,20.60302,0.10802
39,21.10553,0.09167
39,21.60804,0.0746
39,22.11055,0.05775
39,22.61307,0.04213
39,23.11558,0.02867
39,23.61809,0.01822
39,24.1206,0.01149
39,24.62312,0.00903
39,25.12563,0.01123
39,25.62814,0.01831
39,26.13065,0.0304
39,26.63317,0.04748
39,27.13568,0.06951
39,27.63819,0.09639
39,28.1407,0.12806
39,28.64322,0.16451
39,29.14573,0.20577
39,29.64824,0.25198
39,30.15075,0.30332
39,30.65327,0.36006
39,31.15578,0.42253
39,31.65829,0.49115
39,32.1608,0.56637
39,32.66332,0.64866
39,33.16583,0.73849
39,33.66834,0.83631
39,34.17085,0.94249
39,34.67337,1.05735
39,35.17588,1.18095
39,35.67839,1.31279
39,36.1809,1.45119
39,36.68342,1.59252
39,37.18593,1.73075
39.5,0.50251,2.00142
39.5,1.00503,2.14834
39.5,1.50754,2.25103
39.5,2.01005,2.31
39.5,2.51256,2.32793
39.5,3.01508,2.3091
39.5,3.51759,2.25862
39.5,4.0201,2.18195
39.5,4.52261,2.08443
39.5,5.02513,1.97102
39.5,5.52764,1.84621
39.5,6.03015,1.71393
39.5,6.53266,1.57758
39.5,7.03518,1.44012
39.5,7.53769,1.30419
39.5,8.0402,1.17221
39.5,8.54271,1.04644
39.5,9.04523,0.92907
39.5,9.54774,0.82216
39.5,10.05025,0.72766
39.5,10.55276,0.64724
39.5,11.05528,0.58211
39.5,11.55779,0.53283
39.5,12.0603,0.4991
39.5,12.56281,0.4797
39.5,13.06533,0.47264
39.5,13.56784,0.47538
39.5,14.07035,0.48513
39.5,14.57286,0.49912
39.5,15.07538,0.51487
39.5,15.57789,0.53029
39.5,16.0804,0.5437
39.5,16.58291,0.55381
39.5,17.08543,0.55969
39.5,17.58794,0.56068
39.5,18.09045,0.55635
39.5,18.59296,0.54649
39.5,19.09548,0.53108
39.5,19.59799,0.51033
39.5,20.1005,0.48464
39.5,20.60302,0.45463
39.5,21.10553,0.42116
39.5,21.60804,0.38523
39.5,22.11055,0.34801
39.5,22.61307,0.31071
39.5,23.11558,0.27456
39.5,23.61809,0.24075
39.5,24.1206,0.2103
39.5,24.62312,0.1841
39.5,25.12563,0.16283
39.5,25.62814,0.14696
39.5,26.13065,0.13677
39.5,26.63317,0.13237
39.5,27.13568,0.13379
39.5,27.63819,0.14102
39.5,28.1407,0.154
39.5,28.64322,0.17271
39.5,29.14573,0.19716
